"date" "month" "week" "day" "year" "shortfall_1" "shortfall_2" "shortfall_5" "shortfall_6" "shortfall_7" "shortfall_8" "shortfall_9" "shortfall_10" "shortfall_11" "NumOfLowFlowBonn" "BelowFCC" "FirmEnergySales" "NonFirmSpotSales" "MaxSystemEnergy"
1984-03-18 3 33 18 1984 184132.193982302 2037960 0 0 0 0 0 0 29532.6584998017 0 0 31884006.2106194 0 910971.606017698
1984-03-25 3 34 25 1984 0 1935619.19483886 0 0 0 0 0 0 0 0 0 34891500 2640392.77315743 1099240.80516114
1984-04-01 4 35 1 1984 0 1508665.09739882 0 0 0 0 0 0 2398.11654125877 0 0 31416000 9686096.71760159 1426894.90260118
1984-04-08 4 36 8 1984 49190.4839566184 1918080 0 4169.27327007581 0 0 0 0 20632.5093798654 0 0 27554527.5615184 0 787272.216043382
1984-04-15 4 37 15 1984 0 1694196.92150462 0 0 0 0 0 0 0 0 0 27195000 4097060.33646537 1000883.07849538
1984-04-22 4 38 22 1984 0 1530157.42535328 0 0 0 0 0 0 0 0 0 25084500 7098983.11603489 1104622.57464672
1984-04-29 4 39 29 1984 0 794264.027404645 0 0 0 0 0 0 0 0 0 22974000 20565832.298495 1780215.97259535
1984-05-06 5 40 6 1984 0 1267861.21179026 0 41953.3408746951 0 0 0 0 55916.4024885772 0 0 24662400 4881723.6419237 995218.788209744
1984-05-13 5 41 13 1984 0 1159822.95772798 0 2801.51970253802 0 10362.3186821085 0 0 28307.0502413326 0 0 26350800 6696766.31016999 1151497.04227202
1984-05-20 5 42 20 1984 0 912252.399362032 0 0 0 0 0 0 0 0 0 28039200 10855951.6907179 1447307.60063797
1984-05-27 5 43 27 1984 0 1145894.20310585 0 0 0 0 0 0 0 0 0 29727600 6930769.38782176 1261905.79689415
1984-06-03 6 44 3 1984 0 1257066.98008588 0 0 0 0 0 0 0 0 0 31416000 6328833.41819661 1198973.01991412
1984-06-10 6 45 10 1984 0 0 0 0 0 0 0 4755.89410862781 0 0 0 31111500 5040000 1216857.75878609
1984-06-17 6 46 17 1984 0 0 0 0 0 0 0 59209.4156472725 0 0 0 30807000 5040000 1854584.09675563
1984-06-24 6 47 24 1984 0 0 0 0 0 0 0 44260.8572360905 0 0 0 30502500 5040000 2022435.02048372
1984-07-01 7 48 1 1984 0 0 0 0 0 0 0 51312.7052993748 0 0 0 30198000 6960000 2036539.05229323
1984-07-08 7 49 8 1984 0 1927828.10044535 0 0 0 0 0 0 0 0 0 29599500 31005985.087085 1914871.89955465
1984-07-15 7 50 15 1984 0 2143664.87344328 0 0 0 0 0 0 26505.5462818184 0 0 29001000 24746718.6701448 1681935.12655672
1984-07-22 7 51 22 1984 0 2198291.35288938 0 0 0 0 0 0 52630.3867095458 0 0 28402500 23162550.766208 1610208.64711062
