"date" "month" "week" "day" "year" "MICAA" "ARROW" "DUNCA" "CORRA" "LIBBY" "FLASF" "GCOUL" "DWORS" "BROWN" "UpSnake" "MdlSnake"
1980-01-27 1 26 27 1980 17641698.8774383 3471885.25006346 677956.797465065 674781.86593878 3850162.71997881 2320623.19424607 3921900 1963517.73006348 1220000 2579520 4242400
1980-02-03 2 27 3 1980 17320322.344883 3123581.10333566 678091.16022919 632303.040450779 3842024.6149152 2276304.580155 3921900 1943391.10369382 1170000 2580000 4242400
1980-02-10 2 28 10 1980 16962002.4889582 2716287.26512493 352993.63459208 621063 3838342.64894775 2240056.31561112 3921900 1929657.91917962 1132500 2542500 4205550
1980-02-17 2 29 17 1980 16644097.1837308 2346638.16630776 353400 576165 3829159.98602862 2205119.43738112 3921900 1913237.69140962 1095000 2505000 4168700
1980-02-24 2 30 24 1980 16395044.607577 2060233.29598395 353400 531268 3823983.62799485 2174071.57234112 3921900 1926951.31551962 1057500 2467500 4131850
1980-03-02 3 31 2 1980 16201269.5620177 1843454.43784086 353400 486370 3830457.07454347 2154534.91796112 3921900 1972191.05025962 1020000 2430000 4095000
1980-03-09 3 32 9 1980 15674033.3870585 1186330.71099256 342356.099169321 402130 3741059.54201254 2125428.27096112 3921900 2011801.57803962 995000 2400000 4072500
1980-03-16 3 33 16 1980 15149120.1628285 509331.150641908 332941.439628304 317890 3606280.08331967 2092005.35603112 3921900 2029206.75454962 970000 2370000 4050000
1980-03-23 3 34 23 1980 14940700.97 227340 326876.7835 233650 3512340 2058748.54501112 3921900 2043045.62693962 945000 2340000 4027500
1980-03-30 3 35 30 1980 14935364.01634 227340 326876.7835 149410 3483380 2025629.18109112 3921900 2055379.51240962 920000 2310000 4005000
1980-04-06 4 36 6 1980 14929361.49998 227340 277686.5879 144000 3480010 1989016.30262112 3921900 2055100.15876962 895000 2282500 3976880
1980-04-13 4 37 13 1980 14926767.60617 227340 277686.5879 144000 3476630 1954623.14718112 3921900 2076397.31986748 870000 2255000 3948750
1980-04-20 4 38 20 1980 14943292.6092166 227340 300099.8625 202135.66524936 3473260 1991974.14783112 3921900 2180629.84741072 845000 2227500 3920630
